;CUST_ID;BALANCE;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;BALANCE;PURCHASES;ONEOFF_PURCHASES;PURCHASES_INSTALLMENTS;CASH_ADVANCE;TENURE
;C12628;153,949311;0;0;0;3988,242395;7;0;11500;2699,969008;17,401529;0;0,363636;0;0;0;0,25;12
;C10279;80,708806;569,9;569,9;0;0;0;3;9500;634,000055;92,012927;0,083333;1;0,166667;0,166667;0;0;12
;C11075;209,178326;34;19;15;0;0;3;6000;635,909695;81,198552;0;0,5;0,5;0,166667;0,166667;0;6
;C18193;17,734657;209,28;0;209,28;0;0;12;2700;142,453268;151,615333;0,416667;1;1;0;1;0;12
;C10629;2469,665655;963,13;963,13;0;0;0;16;7000;566,87028;639,521888;0;1;0,666667;0,666667;0;0;12
;C18329;16,176672;95,55;0;95,55;0;0;3;1000;136,961964;59,907285;0;0,363636;0,25;0;0,25;0;12
;C14012;9,444869;127,14;127,14;0;0;0;2;4000;0;;0;0,363636;0,166667;0,166667;0;0;12
;C12404;325,024091;2251,62;1964,05;287,57;141,021854;1;20;9500;2258,1657;169,123707;0,888889;1;0,916667;0,666667;0,5;0,083333;12
;C12306;1475,871356;826,77;664,21;162,56;0;0;18;1500;1182,627097;1332,067827;0;1;1;1;0,333333;0;12
;C18552;25,840196;277,56;0;277,56;0;0;12;1000;274,150799;176,998221;1;1;1;0;1;0;12
;C17206;1088,056301;0;0;0;1572,596837;14;0;1200;1865,52686;343,406044;0,090909;1;0;0;0;0,5;12
;C12445;19,112841;504,2;0;504,2;0;0;20;1000;476,370018;130,862225;0,727273;1;1;0;1;0;12
;C11925;7,03142;502,33;424;78,33;0;0;5;2500;844,120402;25,455716;0;0,454545;0,416667;0,166667;0,166667;0;12
;C12304;1748,310383;0;0;0;157,152652;1;0;2000;538,443435;484,32512;0;1;0;0;0;0,083333;12
;C14452;597,416499;175,4;0;175,4;1816,49181;2;5;1200;2524,423875;201,610785;0,181818;1;0,416667;0;0,416667;0,166667;12
;C16719;1445,383522;0;0;0;342,162677;7;0;1700;430,833894;493,978138;0;1;0;0;0;0,416667;12
;C12002;662,022698;280;280;0;2276,320971;2;1;3000;1914,038297;129,180504;0,142857;0,875;0,125;0,125;0;0,25;8
;C14489;1107,099917;473,64;0;473,64;956,509038;1;12;1200;501,511019;556,905288;0;1;1;0;0,916667;0,083333;12
;C12026;760,925748;360;0;360;3180,893742;4;9;5000;2312,470872;288,48652;0;1;1;0;0,888889;0,222222;9
;C15815;4628,109931;912,54;0;912,54;0;0;21;5000;3746,305759;56370,04117;0;1;1;0;1;0;12
;C13397;3,93442;29,99;29,99;0;0;0;1;1800;18,769077;42,100823;0;0,636364;0,083333;0,083333;0;0;12
;C16271;1103,861429;714;45;669;0;0;13;1200;615,631157;564,048565;0;1;1;0,083333;1;0;12
;C18787;1175,241984;1102,72;1102,72;0;136,401822;5;10;1200;147,169915;188,906389;0;1;0,571429;0,571429;0;0,285714;7
;C12481;4840,545574;1595,93;1595,93;0;4359,32575;17;25;6000;905,844846;2376,919568;0,090909;1;0,454545;0,454545;0;0,545455;11
;C17742;2696,052766;0;0;0;3100,942646;15;0;3000;815,306343;1011,866344;0;1;0;0;0;0,75;12
;C13195;725,529062;8754,59;8636,73;117,86;0;0;116;4000;8648,305093;195,873012;0,916667;1;1;1;0,25;0;12
;C14186;58,281306;0;0;0;470,095785;1;0;1000;150,567116;190,032581;0;0,363636;0;0;0;0,083333;12
;C10157;1523,911458;4075,37;3322,28;753,09;0;0;31;6500;2254,26002;329,29648;0;1;1;1;1;0;12
;C12247;4550,397004;548;548;0;660,523355;5;7;5000;1158,922139;1330,173932;0;1;0,25;0,25;0;0,25;12
;C15041;1409,256223;4569,65;1748,94;2820,71;3883,517967;5;24;30000;5772,813158;472,103929;0;0,9;0,7;0,6;0,6;0,4;10
;C14439;2608,512452;64,2;64,2;0;0;0;1;3000;647,437157;957,631664;0;1;0,083333;0,083333;0;0;12
;C12846;179,882212;828;0;828;0;0;12;1000;649,951462;152,775223;0,3;1;1;0;1;0;12
;C12484;47,107274;2226,06;0;2226,06;0;0;14;8500;2507,587709;97,944748;0,3;0,818182;1;0;1;0;12
;C17264;125,039376;1118,91;1118,91;0;19,094068;1;15;1800;1376,390319;150,169487;1;0,909091;0,583333;0,583333;0;0,083333;12
;C18785;293,125181;2812,69;2512,69;300;0;0;27;1000;2420,213;150,059679;0,833333;1;0,75;0,75;0,083333;0;12
;C15743;2932,136377;0;0;0;1866,470014;12;0;3500;809,813492;849,210431;0;1;0;0;0;0,583333;12
;C10640;8900,194109;0;0;0;4849,693752;52;0;12000;2430,864139;2452,882838;0;1;0;0;0;0,916667;12
;C18440;435,518068;27,22;27,22;0;0;0;1;500;160,536841;220,943631;0;1;0,083333;0,083333;0;0;12
;C10600;7295,920263;0;0;0;721,214369;4;0;7500;1984,351035;3082,801095;0;1;0;0;0;0,25;12
;C14400;2004,816462;20747,34;13007,07;7740,27;0;0;95;10000;17005,40969;410,800069;1;1;1;1;1;0;12
;C18692;20,620429;169,66;0;169,66;0;0;9;1000;192,185764;145,811693;1;0,818182;0,75;0;0,666667;0;12
;C18112;981,10306;240;0;240;0;0;12;1000;1777,96158;868,806527;0;1;1;0;1;0;12
;C15906;1821,024103;0;0;0;323,218285;4;0;1800;954,718474;1910,925633;0;1;0;0;0;0,166667;12
;C10786;815,427615;1936,01;1471,04;464,97;232,292989;1;27;2000;1759,115089;232,076866;0;1;0,916667;0,5;1;0,083333;12
;C16131;192,942944;1963,25;1877,08;86,17;0;0;22;8000;1903,279643;174,499877;1;1;1;0,916667;0,916667;0;12
;C14333;5601,953934;0;0;0;3449,910317;11;0;6000;1307,896832;1274,924905;0;1;0;0;0;0,416667;12
;C16906;2989,558429;0;0;0;4172,785661;15;0;6000;894,936707;1083,032123;0;1;0;0;0;0,583333;12
;C11250;1327,775159;534,93;0;534,93;114,667852;1;38;1500;578,744266;400,735862;0;1;1;0;1;0,083333;12
;C15919;1139,691004;117;117;0;0;0;1;1200;492,089429;437,099794;0;1;0,083333;0,083333;0;0;12
;C19138;328,686581;2806,78;2588,53;218,25;0;0;26;1200;1796,886852;93,017466;0,25;1;0,857143;0,714286;0,285714;0;7
;C14402;4709,342642;1614,27;1193,06;421,21;588,059618;1;56;7500;1276,0373;1207,45351;0;1;0,916667;0,916667;0,75;0,083333;12
;C13091;27,585915;0;0;0;1209,369868;1;0;11000;14176,74867;46,573054;0;0,090909;0;0;0;0,083333;12
;C18666;5484,339435;0;0;0;5990,590134;14;0;6000;1229,434538;2453,164396;0;1;0;0;0;0,25;12
;C10105;4,875885;20;20;0;0;0;1;1500;26,487919;60,913577;0;0,666667;0,111111;0,111111;0;0;9
;C15585;1597,679284;272,4;0;272,4;0;0;16;1550;587,710246;1090,811625;0;1;1;0;1;0;12
;C16103;245,115749;2690,62;1217,04;1473,58;0;0;44;8000;2806,897275;137,43462;1;0,875;0,875;0,875;0,75;0;8
;C18216;3076,422342;329,36;0;329,36;2248,274005;10;3;3500;836,317805;1331,978248;0;1;0,166667;0;0,166667;0,5;12
;C15411;267,253822;2326,71;1333,71;993;457,383814;2;27;16000;2803,060431;169,41646;1;1;1;0,75;0,916667;0,083333;12
;C10139;9354,06045;796,33;796,33;0;13748,47131;16;1;13000;10664,65866;2600,875721;0,083333;1;0,083333;0,083333;0;0,666667;12
;C15519;1184,971992;0;0;0;4743,715012;10;0;3000;2355,267462;268,140818;0;1;0;0;0;0,5;12
;C13108;894,081947;1901,71;1853,11;48,6;206,61878;1;33;1500;947,130141;220,745296;0;1;0,666667;0,666667;0,416667;0,083333;12
;C13208;7857,659056;1760,55;53;1707,55;7418,467899;9;142;15000;2114,977167;1942,656647;0;1;1;0,083333;1;0,333333;12
;C17428;674,838072;56,42;56,42;0;419,348768;13;3;800;429,961027;386,817488;0;1;0,166667;0,166667;0;0,583333;12
;C15452;28,413136;215,94;0;215,94;0;0;12;4000;331,529307;146,818553;0,777778;0,727273;0,5;0;0,5;0;12
;C17611;18,627266;309,26;0;309,26;0;0;14;1500;272,654072;122,277171;0,714286;0,888889;0,888889;0;0,777778;0;9
;C11228;214,610294;496;0;496;0;0;12;2500;739,051121;187,9353;0,083333;1;1;0;0,833333;0;12
;C12226;10905,05381;431,93;133,5;298,43;47137,21176;123;21;19600;39048,59762;5394,173671;0;1;0,583333;0,25;0,5;1;12
;C17429;3215,344017;1149,92;729,86;420,06;5157,157638;42;20;6500;2171,419976;953,90622;0,090909;1;1;0,416667;0,916667;0,75;12
;C14313;5619,654569;2457,53;1352,63;1104,9;6088,185478;16;35;8000;1140,70277;1824,646248;0;1;1;0,571429;0,857143;0,571429;7
;C12926;1647,990537;127,46;127,46;0;0;0;2;3500;414,257207;486,378735;0;1;0,083333;0,083333;0;0;12
;C16546;4529,895962;0;0;0;21943,84942;12;0;13000;33486,31044;1797,797941;0,428571;0,727273;0;0;0;0,333333;12
;C15214;289,537597;1216,7;1216,7;0;0;0;9;5000;788,58998;188,958312;0;0,909091;0,5;0,5;0;0;12
;C13704;30,93853;232,89;0;232,89;0;0;10;16000;86,660547;90,167861;0,1;0,909091;0,416667;0;0,333333;0;12
;C10544;15258,2259;529,3;529,3;0;4100,891579;23;10;19000;2051,14647;3905,740148;0;1;0,5;0,5;;1;8
;C13430;864,760723;1894,5;1601,7;292,8;808,489505;3;24;4100;1295,954973;286,246906;0,083333;1;1;0,5;0,75;0,166667;12
;C11313;2425,836071;3502,99;2968,85;534,14;0;0;74;7000;3871,983102;587,744916;0;1;1;0,833333;0,416667;0;12
;C10113;1246,624558;423,7;177,64;246,06;412,399058;2;10;2000;577,050373;498,365419;0;1;0,666667;0,166667;0,5;0,083333;12
;C12263;3677,471434;1;1;0;859,297788;2;1;7000;944,992262;947,691932;0;1;0,083333;0,083333;0;0,083333;12
;C10315;9261,310686;0;0;0;8603,045938;10;0;11000;1933,413908;2576,552758;0;1;0;0;0;0,416667;12
;C17883;1237,897608;403,38;403,38;0;1593,700723;11;4;1500;2291,077923;398,248053;0;1;0,333333;0,333333;0;0,25;12
;C14918;4929,758948;4939,1;4939,1;0;2365,84349;7;309;6000;3952,187547;5234,368383;0;1;0,666667;0,666667;0;0,25;12
;C14956;2772,790822;337,98;0;337,98;198,185224;7;45;3000;1043,396353;1046,955311;0;1;1;0;1;0,416667;12
;C13804;2360,086196;0;0;0;921,067126;5;0;9000;617,359054;569,1152;0;1;0;0;0;0,333333;12
;C12875;2791,652315;0;0;0;229,417213;3;0;3000;548,068694;1298,976568;0;1;0;0;0;0,272727;11
;C18081;109,794839;259,28;167;92,28;0;0;13;2500;168,86298;161,738416;0,166667;1;1;0,083333;1;0;12
;C17296;2,053676;74;0;74;0;0;2;6000;68,147484;29,485897;0,090909;0,181818;0,166667;0;0,083333;0;12
;C17968;4,115287;60;0;60;0;0;4;2500;109,888829;166,384674;0;0,363636;0,333333;0;0,25;0;12
;C10545;4497,213951;2001,19;210,43;1790,76;0;0;30;4500;3058,768463;5067,863223;0;1;1;0,083333;1;0;12
;C11008;1216,893766;76,3;76,3;0;0;0;3;1200;533,085955;7781,671432;0;1;0,166667;0,166667;0;0;12
;C17779;11,673388;76;76;0;0;0;1;4000;447,312571;84,678373;0;0,272727;0,083333;;0;0;12
;C14817;4,417273;27,42;0;27,42;0;0;1;1800;228,417814;175,836378;1;0,181818;0,083333;0;0,083333;0;12
;C18676;231,422388;822,93;822,93;0;0;0;12;1200;120,912757;122,220568;0;0,875;0,375;0,375;0;0;8
;C15889;79,470417;601,84;0;601,84;0;0;7;7500;799,1846;133,319408;0,363636;0,727273;0,583333;0;0,5;0;12
;C14792;2719,639153;715,81;715,81;0;0;0;7;10000;694,102974;724,758705;0;1;0,333333;0,333333;0;0;12
;C13644;3012,642667;6999,56;6999,56;0;0;0;81;3500;5446,940305;573,86773;0,166667;1;1;1;0;0;12
;C13172;2939,047848;749;299;450;7130,160309;50;8;5000;4161,642762;972,65285;0;1;0,583333;0,166667;0,416667;0,833333;12
;C13423;1525,063274;150;150;0;264,96017;1;3;1800;733,240634;469,758727;0;1;0,083333;0,083333;0;0,083333;12
;C13916;0;178,8;0;178,8;0;0;12;1900;0;;0;0;1;0;1;0;12
;C10923;128,375213;0;0;0;1897,551775;2;0;9500;0;;0;0,727273;0;0;0;0,083333;12
;C16224;463,071288;0;0;0;1381,989484;7;0;1000;5445,35687;4496,934117;0,4;1;0;0;0;0,25;12
;C12472;4587,892398;140,6;140,6;0;953,934018;3;2;5500;1151,202909;1489,130441;0;1;0,083333;0,083333;0;0,25;12
;C17883;1237,897608;403,38;403,38;0;1593,700723;11;4;1500;2291,077923;398,248053;0;1;0,333333;0,333333;0;0,25;12
;C11608;1052,127315;354,48;0;354,48;0;0;12;1000;571,417096;1618,201652;0;1;1;0;1;0;12
;C11384;162,905422;1600;0;1600;0;0;8;6000;2733,152899;156,243291;0,666667;0,727273;0,666667;0;0,666667;0;12
;C13361;8341,513474;5410,31;2265,38;3144,93;0;0;111;11100;4058,304036;2575,6226;0;1;1;0,5;1;0;12
;C14219;9440,796576;0;0;0;5831,378;13;0;13000;2031,387858;2432,132089;0;1;0;0;0;0,666667;12
;C17325;9024,812044;0;0;0;2750,442399;2;0;9000;302,484224;61031,6186;0;1;0;0;0;0,083333;12
;C12636;1581,742203;0;0;0;335,348071;2;0;1800;463,88804;448,969242;0;1;0;0;0;0,166667;12
;C11024;1532,278572;2612,1;1375,5;1236,6;0;0;135;6500;1348,321843;433,618672;0;1;0,916667;0,916667;0,75;0;12
;C13453;1467,458994;497,83;434,8;63,03;0;0;14;1500;726,488879;856,508162;0;0,909091;0,727273;0,545455;0,181818;0;11
;C10213;2,67713;43,39;0;43,39;0;0;1;4000;130,107234;29,700051;0,090909;0,090909;0,083333;0;0,083333;0;12
;C16642;1081,672472;0;0;0;18,573429;1;0;1500;1713,311527;541,172178;0,1;1;0;0;0;0,083333;12
;C16462;43,656303;2122,98;1826,67;296,31;0;0;17;10500;2006,417008;131,553346;1;0,909091;0,833333;0,666667;0,166667;0;12
;C15098;559,917793;4760,11;2907,18;1852,93;19,930337;1;85;4000;3632,719723;239,701062;0,181818;1;1;1;1;0,083333;12
;C16828;1597,911395;0;0;0;162,919727;3;0;1800;548,420841;416,956325;0;1;0;0;0;0,25;12
;C14766;6313,362606;0;0;0;9687,179224;11;0;10000;6291,189848;1246,208875;0,090909;0,909091;0;0;0;0,636364;11
;C15816;7,992356;196,66;0;196,66;0;0;2;7000;90,0711;29,862755;0,083333;1;0,166667;0;0,083333;0;12
;C15001;176,837859;108,39;0;108,39;0;0;6;1500;56,561603;174,299229;0;1;0,416667;0;0,416667;0;12
;C12168;41,936627;717,92;122,86;595,06;0;0;10;13000;628,811269;92,899006;0,4;0,545455;0,5;0,166667;0,416667;0;12
;C14926;91,705554;1468,1;1468,1;0;0;0;27;3000;1502,962138;110,071016;0,5;1;0,833333;0,833333;0;0;12
;C16662;3086,119532;1134,38;396,29;738,09;4323,275849;2;22;12000;1492,992521;829,092375;0;1;0,916667;0,083333;0,916667;0,166667;12
;C11977;2282,814895;1522,72;1059,38;463,34;1905,919704;3;38;9500;4419,287987;613,846694;0;1;1;0,833333;1;0,25;12
;C16113;765,109593;0;0;0;457,076354;3;0;1200;269,369459;271,528169;0;1;0;0;0;0,25;12
;C14240;194,818874;1902,47;1902,47;0;0;0;11;7000;1896,961677;147,541524;0,75;1;0,916667;0,916667;0;0;12
;C18145;490,16004;3530,93;2416,31;1114,62;0;0;23;4000;2959,200535;219,112899;0;1;1;0,75;0,666667;0;12
;C11346;15,173238;316,91;316,91;0;0;0;6;11000;348,334373;71,08943;1;0,666667;0,666667;0,666667;0;0;6
;C11716;1915,245632;39;39;0;92,668977;1;1;1950;542,919146;814,880073;0;1;0,083333;0,083333;0;0,083333;12
;C16679;2141,675003;0;0;0;2314,315073;4;0;2500;444,710357;455,578433;0;1;0;0;0;0,222222;9
;C12420;1070,486185;818,64;0;818,64;0;0;24;1000;976,831849;1926,566967;0;1;1;0;1;0;12
;C11553;632,679411;1363,79;800;563,79;0;0;16;6000;2432,980638;219,177144;0;1;0,75;0,083333;0,666667;0;12
;C13039;256,182628;111,39;111,39;0;0;0;4;10000;16842,39187;751,683377;0,333333;0,181818;0,166667;0,166667;0;0;12
;C11817;890,275144;435,14;435,14;0;0;0;7;1800;3334,754054;1102,402301;0;0,545455;0,166667;0,166667;0;0;12
;C17185;916,627912;155,96;0;155,96;0;0;8;1200;717,21209;389,19459;0;1;0,333333;0;0,333333;0;12
;C18458;2144,040539;0;0;0;14127,46664;23;0;3500;12571,81466;525,168936;0,3;1;0;0;0;0,416667;12
;C11876;1733,68291;100;100;0;270,57595;6;1;1700;689,279807;1101,99844;0;1;0,083333;0,083333;0;0,333333;12
;C16957;150,351174;1039,92;0;1039,92;0;0;12;1000;984,158369;168,596244;0,2;1;1;0;1;0;12
;C15732;828,013302;126,48;0;126,48;0;0;3;3000;301,728915;224,641178;0;1;0,25;0;0,166667;0;12
;C11558;26,485924;256,44;0;256,44;0;0;12;1500;235,328971;162,324595;0,166667;1;0,666667;0;0,666667;0;12
;C16478;166,761294;1831,91;216,92;1614,99;0;0;19;7000;1298,605481;162,966327;0,090909;1;0,833333;0,083333;0,75;0;12
;C12637;1026,201421;0;0;0;244,88819;2;0;1200;440,519737;320,383825;0;1;0;0;0;0,166667;12
;C12031;3196,409012;2083,25;0;2083,25;0;0;22;6000;641,03397;1268,590924;0;1;0,75;0;0,666667;0;12
;C10682;558,989996;4552,44;1234;3318,44;0;0;15;5000;5496,343824;173,931803;1;0,818182;0,75;0,166667;0,583333;0;12
;C13374;4653,854929;360;360;0;4267,21357;17;6;5000;2676,029302;5204,152199;0;1;0,5;0,5;0;0,5;12
;C16923;92,876617;922,74;0;922,74;0;0;69;3000;897,050714;176,218615;1;1;1;0;1;0;12
;C14800;101,083401;553,36;140;413,36;1719,767683;2;9;3000;2515,38256;56,937337;0;0,909091;0,666667;0,083333;0,666667;0,166667;12
;C13386;3642,140907;3338,1;218,82;3119,28;0;0;32;6000;1793,138722;871,776232;0;1;1;0,166667;1;0;12
;C10795;1121,068043;0;0;0;56,461201;3;0;1200;236,09244;351,184105;0;1;0;0;0;0,166667;12
;C10071;3990,523579;263,5;190,6;72,9;0;0;8;6000;6876,836205;1001,607366;0,083333;1;0,666667;0,083333;0,583333;0;12
;C16107;299,030773;805,8;540;265,8;0;0;13;4000;845,966736;184,444816;0;1;1;0,083333;1;0;12
;C16274;50,682705;434,6;64;370,6;0;0;11;4000;538,381397;136,480614;0,1;0,909091;0,833333;0,083333;0,833333;0;12
;C14591;300,395286;394,95;277,95;117;0;0;33;6000;339,702306;175,28579;0;1;0,916667;0,25;0,75;0;12
;C17483;673,592238;2199,62;303,56;1896,06;0;0;32;3000;2377,36405;172,185143;0;1;1;0,25;1;0;12
;C16952;1308,126179;102,75;0;102,75;0;0;10;3000;865,740388;288,129171;0;1;0,833333;0;0,75;0;12
;C12060;2926,920514;1823,5;1686;137,5;236,898897;2;23;7100;792,597997;1003,87006;0;1;1;0,75;0,75;0,166667;12
;C16363;1043,114756;599,92;0;599,92;0;0;23;5000;687,999005;255,719951;0;1;1;0;1;0;12
;C15372;3570,596193;150,46;0;150,46;3381,913668;7;2;6500;1233,301038;911,267314;0;1;0,181818;0;0,090909;0,272727;11
;C13821;3177,742619;153,72;153,72;0;0;0;5;3500;1078,780479;780,955903;0;1;0,416667;0,416667;0;0;12
;C10407;11209,37076;11147,33;1137,4;10009,93;2728,576925;8;126;11000;7932,77402;17494,90735;0;1;1;0,25;1;0,166667;12
;C14036;8983,120358;0;0;0;3517,845954;5;0;12500;1943,319108;3319,715492;0;1;0;0;0;0,25;12
;C11736;433,677841;1391,89;1088,83;303,06;0;0;19;7000;2312,220888;178,06847;0,25;1;0,833333;0,833333;0,333333;0;12
;C12395;3037,608728;173,48;173,48;0;382,582455;6;3;3000;869,253948;4682,965732;0;1;0,166667;0,166667;0;0,166667;12
;C16282;3176,980384;1079,25;1079,25;0;0;0;10;8500;2109,059693;923,295203;0;1;0,416667;0,416667;0;0;12
;C13076;2135,406047;1600,09;1425,13;174,96;78,600122;1;28;2500;699,818277;976,996811;0;1;0,833333;0,666667;0,25;0,083333;12
;C13958;874,571604;385,7;316,7;69;289,822557;2;8;2000;357,969443;231,854555;0;1;0,416667;0,333333;0,166667;0,166667;12
;C15572;391,755763;575,72;400,72;175;0;0;13;10500;1631,594511;269,311255;0,333333;1;0,833333;0,416667;0,5;0;12
;C10451;7057,658848;360,7;360,7;0;6517,541812;15;2;8000;5147,693822;2610,053885;0;1;0,083333;0,083333;0;0,333333;12
;C15926;408,724408;89,39;89,39;0;108,912198;1;1;3000;166,426897;211,611083;0;1;0,083333;0,083333;0;0,083333;12
;C13550;1700,502651;0;0;0;257,198087;1;0;2500;819,6874;428,628715;0;1;0;0;0;0,083333;12
;C11543;1695,84301;317,4;64,9;252,5;215,132661;4;5;1800;708,699641;1118,084153;0;1;0,25;0,083333;0,25;0,333333;12
;C11560;75,012641;480,02;480,02;0;0;0;1;1950;485,738057;86,502541;0;0,545455;0,083333;0,083333;0;0;12
;C17515;52,358663;658,24;658,24;0;0;0;2;4000;1609,331101;149,861526;0;0,454545;0,166667;0,166667;0;0;12
;C12353;1417,474456;144,49;144,49;0;0;0;6;1500;348,50421;417,305741;0;1;0,416667;0,416667;0;0;12
;C11781;981,886157;0;0;0;473,430801;3;0;3500;768,398403;239,523143;0;1;0;0;0;0,083333;12
;C11476;1738,553751;0;0;0;90,195376;3;0;1800;440,33622;581,499966;0;1;0;0;0;0,166667;12
;C15574;1193,708983;6643,71;4841,7;1802,01;0;0;39;12500;6446,627837;6340,898794;0;1;1;0,916667;0,75;0;12
;C11330;505,313231;4471,79;2875,13;1596,66;298,025242;1;74;14500;4393,043928;188,516174;0,833333;1;1;1;0,916667;0,083333;12
;C14499;10571,41107;7739,48;0;7739,48;0;0;44;8000;2688,447014;76406,20752;0;1;1;0;1;0;12
;C16026;204,61438;1410,6;411,6;999;0;0;8;4000;1933,515816;150,08129;0,2;0,818182;0,583333;0,416667;0,166667;0;12
;C10072;1699,435486;1363,69;1363,69;0;0;0;4;1700;1623,816348;923,505868;0;1;0,333333;0,333333;0;0;12
;C16707;156,700478;1259,21;0;1259,21;0;0;21;6000;1178,012601;172,301492;0;1;1;0;1;0;12
;C14661;300,427627;443,71;0;443,71;0;0;11;1000;372,548129;228,365901;0;1;0,916667;0;0,916667;0;12
;C11679;2403,75955;367,16;367,16;0;0;0;8;2600;687,263236;632,040291;0;1;0,333333;0,333333;0;0;12
;C13584;711,174631;155,39;155,39;0;0;0;4;8500;615,867397;190,288155;0;1;0,166667;0,166667;0;0;12
;C16315;1299,904896;0;0;0;4907,783225;6;0;2500;3710,009991;303,089369;0,166667;0,888889;0;0;0;0,444444;9
;C14465;1172,183909;1700;900;800;0;0;10;8000;1271,291305;360,944075;0;1;0,666667;0,083333;0,666667;0;12
;C11852;2929,747983;376,04;222;154,04;0;0;8;3000;1037,958748;1405,916655;0;1;0,5;0,083333;0,5;0;12
;C14412;31,870629;192,92;139,7;53,22;0;0;2;5500;834,627595;92,360868;0,090909;0,818182;0,166667;0,083333;0,083333;0;12
;C13217;3776,150532;0;0;0;3335,783756;12;0;6000;881,37316;890,70637;0;1;0;0;0;0,333333;12
;C12036;2023,72438;1103,86;253,99;849,87;0;0;34;6500;667,73252;537,415298;0;1;1;0,25;1;0;12
;C10909;6059,861762;250,32;250,32;0;4447,636548;10;1;7000;0;;0;1;0,083333;0,083333;0;0,666667;12
;C15388;1158,01315;170;170;0;299,89919;3;1;1200;525,816276;616,813089;0;1;0,083333;0,083333;0;0,25;12
;C14965;10,451064;405,93;405,93;0;0;0;1;6500;831,748202;165,599724;0;0,333333;0,111111;0,111111;0;0;9
;C14142;78,114579;0;0;0;7155,612737;2;0;15000;11241,39128;16,95009;0,142857;0,818182;0;0;0;0,083333;12
;C12818;358,011796;0;0;0;1795,200197;1;0;1950;4702,661168;501,485565;0,25;0,545455;0;0;0;0,083333;12
;C16417;7,777595;66,25;0;66,25;0;0;5;2000;129,109877;138,717776;0,333333;0,454545;0,416667;0;0,333333;0;12
;C18836;997,496745;1629,83;1629,83;0;276,760257;5;21;1200;890,611754;590,889201;0;1;0,583333;0,583333;0;0,25;12
;C18103;144,621301;1584,49;461,77;1122,72;0;0;26;2000;1520,603882;167,328894;0,833333;1;1;0,25;1;0;12
;C15427;96,820999;928,53;611,04;317,49;148,450478;2;13;3000;1827,504821;173,812568;1;0,272727;0,25;0,25;0,166667;0,083333;12
;C13894;144,845309;150,88;0;150,88;0;0;10;2500;218,136811;161,609286;0;1;0,909091;0;0,909091;0;11
;C10971;4593,577983;0;0;0;393,742621;1;0;5250;1064,91324;1558,017969;0;1;0;0;0;0,1;10
;C17272;1085,316705;0;0;0;2339,490308;18;0;2500;166,510521;369,439375;0;0,9;0;0;0;0,6;10
;C11311;661,199437;150;150;0;1344,227865;8;1;2500;290,372365;340,787739;0;0,545455;0,083333;0,083333;0;0,25;12
;C13254;2011,929899;208,5;0;208,5;0;0;3;7000;517,558081;1109,232571;0;1;0,25;0;0,25;0;12
;C17698;1109,876538;0;0;0;645,643747;7;0;1200;476,97564;305,129524;0;1;0;0;0;0,25;12
;C10002;3202,467416;0;0;0;6442,945483;4;0;7000;4103,032597;1072,340217;0,222222;0,909091;0;0;0;0,25;12
;C16523;447,563656;911,09;911,09;0;896,215958;4;9;1200;2160,154624;220,007742;0,111111;0,909091;0,583333;0,583333;0;0,166667;12
;C11259;2,549291;322,98;322,98;0;0;0;3;9500;1210,429773;5,458904;0;0,181818;0,166667;0,166667;0;0;12
;C18228;120,632505;1310,2;1310,2;0;0;0;9;2500;576,034909;195,547987;0;0,636364;0,166667;0,166667;0;0;12
;C18594;2579,635387;0;0;0;6466,73381;1;0;7000;1415,843333;2022,852618;0;0,545455;0;0;0;0,090909;11
;C16551;1097,718192;0;0;0;77,325405;4;0;1200;278,781487;425,605099;0;1;0;0;0;0,333333;12
;C13483;1037,137052;549;549;0;882,773966;5;3;4000;2521,277415;2480,872488;0,181818;1;0,25;0,25;0;0,333333;12
;C13429;999,528562;662,98;583;79,98;495,595993;2;8;1400;691,407037;676,34902;0;1;0,363636;0,363636;0,090909;0,181818;11
;C10007;627,260806;7091,01;6402,63;688,38;0;0;64;13500;6354,314328;198,065894;1;1;1;1;1;0;12
;C13360;73,189931;199,96;199,96;0;0;0;1;2000;362,012001;167,584529;0;0,636364;0,083333;0,083333;0;0;12
;C15569;91,861479;939,51;0;939,51;0;0;11;3000;874,020918;180,358798;1;1;0,916667;0;0,833333;0;12
;C17733;1,097736;343,82;0;343,82;169,355104;1;10;4000;169,895641;9,801394;0;0,272727;0,833333;0;0,833333;0,083333;12
;C12834;6671,450524;369,52;369,52;0;2578,596448;7;7;7500;1303,259619;3772,048542;0;1;0,583333;0,583333;0;0,25;12
;C18806;28,838076;484,68;0;484,68;0;0;12;1000;485,036484;78,505742;0,166667;1;1;0;1;0;12
;C17534;3616,393429;2459,18;30;2429,18;0;0;194;5500;2203,05836;922,316357;0;1;1;0,083333;1;0;12
