CUST_ID,BALANCE,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,BALANCE.1,PURCHASES.1,ONEOFF_PURCHASES.1,PURCHASES_INSTALLMENTS,CASH_ADVANCE.1,TENURE
C14350,8477.970766,4837.88,2945.5,1892.38,289.117803,1.0,36,15500.0,3695.744108,2794.373573,0.0,1.0,1.0,0.333333,0.916667,0.083333,12.0
C17001,3.76029,45.0,0.0,45.0,0.0,0.0,2,3000.0,1895.798955,68.967179,0.0,0.181818,0.083333,0.0,0.083333,0.0,12.0
C12255,390.55064,1261.99,1141.99,120.0,0.0,0.0,16,3000.0,18.496532,1151.777196,0.0,1.0,0.5,0.416667,0.416667,0.0,12.0
C11670,502.653982,4748.5,1845.75,2902.75,0.0,0.0,82,12000.0,4517.823754,205.244926,0.583333,1.0,1.0,1.0,1.0,0.0,12.0
C17273,870.882167,1976.5,1276.5,700.0,146.371963,1.0,18,1500.0,467.583907,302.185679,0.0,1.0,1.0,0.545455,0.727273,0.090909,11.0
C17630,9220.534572,1420.31,777.66,642.65,9816.782544,29.0,77,12500.0,4257.372749,4696.075967,0.0,1.0,1.0,0.25,1.0,0.833333,12.0
C10376,813.068705,439.38,439.38,0.0,727.658311,8.0,2,1200.0,237.996469,265.708814,0.0,1.0,0.083333,0.083333,0.0,0.25,12.0
C14304,869.702973,370.74,138.54,232.2,710.440728,15.0,11,1000.0,540.848608,215.056881,0.0,1.0,0.916667,0.166667,0.666667,0.416667,12.0
C16931,947.223495,0.0,0.0,0.0,648.548716,3.0,0,6500.0,2415.827922,3933.230932,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C16530,413.331088,0.0,0.0,0.0,708.62821,11.0,0,500.0,453.051033,131.544615,0.0,1.0,0.0,0.0,0.0,0.777778,9.0
C10676,1043.249828,281.25,0.0,281.25,1361.24762,4.0,9,1200.0,634.96657,965.13244,0.0,1.0,1.0,0.0,0.888889,0.444444,9.0
C12006,5598.864288,7194.53,6678.26,516.27,14200.89313,37.0,69,15500.0,12487.36815,2074.900111,0.083333,1.0,1.0,1.0,1.0,0.833333,12.0
C16929,177.551278,66.25,0.0,66.25,0.0,0.0,5,2500.0,2283.641666,3116.67911,0.0,0.636364,0.416667,0.0,0.416667,0.0,12.0
C14997,3083.784255,0.0,0.0,0.0,737.652849,2.0,0,5500.0,1033.581612,746.430888,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C17629,36.979201,0.0,0.0,0.0,4262.120108,2.0,0,2500.0,22099.47812,173.24367,0.0,0.181818,0.0,0.0,0.0,0.166667,12.0
C12879,1738.454303,0.0,0.0,0.0,187.666429,3.0,0,7000.0,500.128525,407.848117,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C10511,155.644239,1626.83,828.85,797.98,0.0,0.0,17,13000.0,1924.101393,123.522314,0.571429,0.727273,0.75,0.75,0.166667,0.0,12.0
C14889,2689.895528,0.0,0.0,0.0,270.201463,1.0,0,2900.0,639.484442,640.261805,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C14164,4663.032241,1325.31,1325.31,0.0,0.0,0.0,5,4500.0,2064.110786,6004.094182,0.0,1.0,0.333333,0.333333,0.0,0.0,12.0
C15481,34.195309,211.56,0.0,211.56,0.0,0.0,12,1000.0,188.66041,153.221194,0.5,1.0,1.0,0.0,1.0,0.0,12.0
C11323,43.124063,491.43,491.43,0.0,0.0,0.0,7,2100.0,714.720575,129.562455,1.0,0.727273,0.545455,0.545455,0.0,0.0,11.0
C10643,16.371699,190.0,0.0,190.0,0.0,0.0,3,4000.0,322.114468,139.674841,0.5,0.3,0.2,0.0,0.2,0.0,10.0
C13213,9753.114706,10199.63,4585.44,5614.19,113.120409,2.0,131,15000.0,8292.65306,2296.958624,0.0,1.0,1.0,0.916667,1.0,0.166667,12.0
C11915,2720.959921,66.49,0.0,66.49,457.611102,7.0,3,3000.0,967.657856,1317.330243,0.0,1.0,0.166667,0.0,0.166667,0.333333,12.0
C12608,74.254958,952.16,463.04,489.12,0.0,0.0,24,7000.0,913.302873,174.963013,1.0,1.0,1.0,0.916667,0.583333,0.0,12.0
C15616,249.489629,0.0,0.0,0.0,3689.517625,8.0,0,6000.0,0.0,,0.0,0.181818,0.0,0.0,0.0,0.166667,12.0
C14032,9061.317491,0.0,0.0,0.0,366.077141,1.0,0,10000.0,2524.110566,4676.178874,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C19013,2585.246439,338.0,0.0,338.0,0.0,0.0,6,9000.0,866.276894,776.501849,0.0,0.909091,0.545455,0.0,0.454545,0.0,11.0
C11440,931.047119,494.0,444.0,50.0,0.0,0.0,7,4000.0,415.139393,354.783499,0.0,1.0,0.333333,0.25,0.083333,0.0,12.0
C10874,4438.521324,591.84,109.16,482.68,564.365429,3.0,11,17000.0,5552.601399,1094.486286,0.0,1.0,0.636364,0.181818,0.454545,0.272727,11.0
C12873,6043.926807,0.0,0.0,0.0,538.044813,17.0,0,6500.0,1454.548208,3032.250188,0.0,1.0,0.0,0.0,0.0,0.583333,12.0
C12172,3287.231954,0.0,0.0,0.0,3190.532048,3.0,0,8500.0,1339.9697,880.459505,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C12652,975.820862,66.72,0.0,66.72,0.0,0.0,4,1000.0,254.277454,199.50774,0.0,1.0,0.333333,0.0,0.333333,0.0,12.0
C13830,1632.580058,0.0,0.0,0.0,115.413927,3.0,0,1800.0,1839.752683,4397.363594,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C12665,1872.934017,382.5,310.0,72.5,0.0,0.0,7,1950.0,463.938794,1005.849526,0.0,1.0,0.416667,0.416667,0.083333,0.0,12.0
C11758,2391.214539,4186.49,3313.0,873.49,0.0,0.0,50,4000.0,2710.98198,561.918093,0.0,1.0,1.0,0.916667,0.916667,0.0,12.0
C14298,1604.476717,2619.7,2619.7,0.0,3041.40624,3.0,10,6000.0,2045.152399,330.428974,0.142857,0.8,0.6,0.6,0.0,0.3,10.0
C11397,148.826903,3386.58,3386.58,0.0,47.494639,1.0,16,16500.0,4474.571671,138.674322,1.0,0.727273,0.583333,0.583333,0.0,0.083333,12.0
C17735,844.022439,0.0,0.0,0.0,1125.228876,3.0,0,2500.0,535.604592,237.229776,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C17594,807.555134,242.06,0.0,242.06,0.0,0.0,6,1000.0,1610.237285,504.351185,0.0,0.818182,0.5,0.0,0.5,0.0,12.0
C13009,1.151323,60.3,60.3,0.0,0.0,0.0,1,1200.0,697.573197,,0.0,0.181818,0.083333,0.083333,0.0,0.0,12.0
C14831,158.634812,1765.38,84.8,1680.58,0.0,0.0,24,9500.0,1661.464986,135.26688,0.666667,0.909091,0.666667,0.083333,0.583333,0.0,12.0
C15494,1478.552756,479.1,311.1,168.0,901.677781,1.0,11,4500.0,4774.597215,478.802097,0.0,1.0,0.5,0.416667,0.5,0.083333,12.0
C15841,92.902071,812.74,618.4,194.34,0.0,0.0,18,4000.0,708.651818,176.003434,0.583333,1.0,1.0,1.0,0.416667,0.0,12.0
C12552,1031.936983,2308.0,608.0,1700.0,0.0,0.0,9,3000.0,245.914697,564.472958,0.0,0.727273,0.416667,0.083333,0.333333,0.0,12.0
C11341,421.475963,2218.26,0.0,2218.26,0.0,0.0,11,4500.0,2031.739917,4522.22913,0.0,1.0,0.916667,0.0,0.916667,0.0,12.0
C12628,153.949311,0.0,0.0,0.0,3988.242395,7.0,0,11500.0,2699.969008,17.401529,0.0,0.363636,0.0,0.0,0.0,0.25,12.0
C10279,80.708806,569.9,569.9,0.0,0.0,0.0,3,9500.0,634.000055,92.012927,0.083333,1.0,0.166667,0.166667,0.0,0.0,12.0
C11075,209.178326,34.0,19.0,15.0,0.0,0.0,3,6000.0,635.909695,81.198552,0.0,0.5,0.5,0.166667,0.166667,0.0,6.0
C18193,17.734657,209.28,0.0,209.28,0.0,0.0,12,2700.0,142.453268,151.615333,0.416667,1.0,1.0,0.0,1.0,0.0,12.0
C10629,2469.665655,963.13,963.13,0.0,0.0,0.0,16,7000.0,566.87028,639.521888,0.0,1.0,0.666667,0.666667,0.0,0.0,12.0
C18329,16.176672,95.55,0.0,95.55,0.0,0.0,3,1000.0,136.961964,59.907285,0.0,0.363636,0.25,0.0,0.25,0.0,12.0
C14012,9.444869,127.14,127.14,0.0,0.0,0.0,2,4000.0,0.0,,0.0,0.363636,0.166667,0.166667,0.0,0.0,12.0
C12404,325.024091,2251.62,1964.05,287.57,141.021854,1.0,20,9500.0,2258.1657,169.123707,0.888889,1.0,0.916667,0.666667,0.5,0.083333,12.0
C12306,1475.871356,826.77,664.21,162.56,0.0,0.0,18,1500.0,1182.627097,1332.067827,0.0,1.0,1.0,1.0,0.333333,0.0,12.0
C18552,25.840196,277.56,0.0,277.56,0.0,0.0,12,1000.0,274.150799,176.998221,1.0,1.0,1.0,0.0,1.0,0.0,12.0
C17206,1088.056301,0.0,0.0,0.0,1572.596837,14.0,0,1200.0,1865.52686,343.406044,0.090909,1.0,0.0,0.0,0.0,0.5,12.0
C12445,19.112841,504.2,0.0,504.2,0.0,0.0,20,1000.0,476.370018,130.862225,0.727273,1.0,1.0,0.0,1.0,0.0,12.0
C11925,7.03142,502.33,424.0,78.33,0.0,0.0,5,2500.0,844.120402,25.455716,0.0,0.454545,0.416667,0.166667,0.166667,0.0,12.0
C12304,1748.310383,0.0,0.0,0.0,157.152652,1.0,0,2000.0,538.443435,484.32512,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C14452,597.416499,175.4,0.0,175.4,1816.49181,2.0,5,1200.0,2524.423875,201.610785,0.181818,1.0,0.416667,0.0,0.416667,0.166667,12.0
C16719,1445.383522,0.0,0.0,0.0,342.162677,7.0,0,1700.0,430.833894,493.978138,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C12002,662.022698,280.0,280.0,0.0,2276.320971,2.0,1,3000.0,1914.038297,129.180504,0.142857,0.875,0.125,0.125,0.0,0.25,8.0
C14489,1107.099917,473.64,0.0,473.64,956.509038,1.0,12,1200.0,501.511019,556.905288,0.0,1.0,1.0,0.0,0.916667,0.083333,12.0
C12026,760.925748,360.0,0.0,360.0,3180.893742,4.0,9,5000.0,2312.470872,288.48652,0.0,1.0,1.0,0.0,0.888889,0.222222,9.0
C15815,4628.109931,912.54,0.0,912.54,0.0,0.0,21,5000.0,3746.305759,56370.04117,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C13397,3.93442,29.99,29.99,0.0,0.0,0.0,1,1800.0,18.769077,42.100823,0.0,0.636364,0.083333,0.083333,0.0,0.0,12.0
C16271,1103.861429,714.0,45.0,669.0,0.0,0.0,13,1200.0,615.631157,564.048565,0.0,1.0,1.0,0.083333,1.0,0.0,12.0
C18787,1175.241984,1102.72,1102.72,0.0,136.401822,5.0,10,1200.0,147.169915,188.906389,0.0,1.0,0.571429,0.571429,0.0,0.285714,7.0
C12481,4840.545574,1595.93,1595.93,0.0,4359.32575,17.0,25,6000.0,905.844846,2376.919568,0.090909,1.0,0.454545,0.454545,0.0,0.545455,11.0
C17742,2696.052766,0.0,0.0,0.0,3100.942646,15.0,0,3000.0,815.306343,1011.866344,0.0,1.0,0.0,0.0,0.0,0.75,12.0
C13195,725.529062,8754.59,8636.73,117.86,0.0,0.0,116,4000.0,8648.305093,195.873012,0.916667,1.0,1.0,1.0,0.25,0.0,12.0
C14186,58.281306,0.0,0.0,0.0,470.095785,1.0,0,1000.0,150.567116,190.032581,0.0,0.363636,0.0,0.0,0.0,0.083333,12.0
C10157,1523.911458,4075.37,3322.28,753.09,0.0,0.0,31,6500.0,2254.26002,329.29648,0.0,1.0,1.0,1.0,1.0,0.0,12.0
C12247,4550.397004,548.0,548.0,0.0,660.523355,5.0,7,5000.0,1158.922139,1330.173932,0.0,1.0,0.25,0.25,0.0,0.25,12.0
C15041,1409.256223,4569.65,1748.94,2820.71,3883.517967,5.0,24,30000.0,5772.813158,472.103929,0.0,0.9,0.7,0.6,0.6,0.4,10.0
C14439,2608.512452,64.2,64.2,0.0,0.0,0.0,1,3000.0,647.437157,957.631664,0.0,1.0,0.083333,0.083333,0.0,0.0,12.0
C12846,179.882212,828.0,0.0,828.0,0.0,0.0,12,1000.0,649.951462,152.775223,0.3,1.0,1.0,0.0,1.0,0.0,12.0
C12484,47.107274,2226.06,0.0,2226.06,0.0,0.0,14,8500.0,2507.587709,97.944748,0.3,0.818182,1.0,0.0,1.0,0.0,12.0
C17264,125.039376,1118.91,1118.91,0.0,19.094068,1.0,15,1800.0,1376.390319,150.169487,1.0,0.909091,0.583333,0.583333,0.0,0.083333,12.0
C18785,293.125181,2812.69,2512.69,300.0,0.0,0.0,27,1000.0,2420.213,150.059679,0.833333,1.0,0.75,0.75,0.083333,0.0,12.0
C15743,2932.136377,0.0,0.0,0.0,1866.470014,12.0,0,3500.0,809.813492,849.210431,0.0,1.0,0.0,0.0,0.0,0.583333,12.0
C10640,8900.194109,0.0,0.0,0.0,4849.693752,52.0,0,12000.0,2430.864139,2452.882838,0.0,1.0,0.0,0.0,0.0,0.916667,12.0
C18440,435.518068,27.22,27.22,0.0,0.0,0.0,1,500.0,160.536841,220.943631,0.0,1.0,0.083333,0.083333,0.0,0.0,12.0
C10600,7295.920263,0.0,0.0,0.0,721.214369,4.0,0,7500.0,1984.351035,3082.801095,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C14400,2004.816462,20747.34,13007.07,7740.27,0.0,0.0,95,10000.0,17005.40969,410.800069,1.0,1.0,1.0,1.0,1.0,0.0,12.0
C18692,20.620429,169.66,0.0,169.66,0.0,0.0,9,1000.0,192.185764,145.811693,1.0,0.818182,0.75,0.0,0.666667,0.0,12.0
C18112,981.10306,240.0,0.0,240.0,0.0,0.0,12,1000.0,1777.96158,868.806527,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C15906,1821.024103,0.0,0.0,0.0,323.218285,4.0,0,1800.0,954.718474,1910.925633,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C10786,815.427615,1936.01,1471.04,464.97,232.292989,1.0,27,2000.0,1759.115089,232.076866,0.0,1.0,0.916667,0.5,1.0,0.083333,12.0
C16131,192.942944,1963.25,1877.08,86.17,0.0,0.0,22,8000.0,1903.279643,174.499877,1.0,1.0,1.0,0.916667,0.916667,0.0,12.0
C14333,5601.953934,0.0,0.0,0.0,3449.910317,11.0,0,6000.0,1307.896832,1274.924905,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C16906,2989.558429,0.0,0.0,0.0,4172.785661,15.0,0,6000.0,894.936707,1083.032123,0.0,1.0,0.0,0.0,0.0,0.583333,12.0
C11250,1327.775159,534.93,0.0,534.93,114.667852,1.0,38,1500.0,578.744266,400.735862,0.0,1.0,1.0,0.0,1.0,0.083333,12.0
C15919,1139.691004,117.0,117.0,0.0,0.0,0.0,1,1200.0,492.089429,437.099794,0.0,1.0,0.083333,0.083333,0.0,0.0,12.0
C19138,328.686581,2806.78,2588.53,218.25,0.0,0.0,26,1200.0,1796.886852,93.017466,0.25,1.0,0.857143,0.714286,0.285714,0.0,7.0
C14402,4709.342642,1614.27,1193.06,421.21,588.059618,1.0,56,7500.0,1276.0373,1207.45351,0.0,1.0,0.916667,0.916667,0.75,0.083333,12.0
C13091,27.585915,0.0,0.0,0.0,1209.369868,1.0,0,11000.0,14176.74867,46.573054,0.0,0.090909,0.0,0.0,0.0,0.083333,12.0
C18666,5484.339435,0.0,0.0,0.0,5990.590134,14.0,0,6000.0,1229.434538,2453.164396,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C10105,4.875885,20.0,20.0,0.0,0.0,0.0,1,1500.0,26.487919,60.913577,0.0,0.666667,0.111111,0.111111,0.0,0.0,9.0
C15585,1597.679284,272.4,0.0,272.4,0.0,0.0,16,1550.0,587.710246,1090.811625,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C16103,245.115749,2690.62,1217.04,1473.58,0.0,0.0,44,8000.0,2806.897275,137.43462,1.0,0.875,0.875,0.875,0.75,0.0,8.0
C18216,3076.422342,329.36,0.0,329.36,2248.274005,10.0,3,3500.0,836.317805,1331.978248,0.0,1.0,0.166667,0.0,0.166667,0.5,12.0
C15411,267.253822,2326.71,1333.71,993.0,457.383814,2.0,27,16000.0,2803.060431,169.41646,1.0,1.0,1.0,0.75,0.916667,0.083333,12.0
C10139,9354.06045,796.33,796.33,0.0,13748.47131,16.0,1,13000.0,10664.65866,2600.875721,0.083333,1.0,0.083333,0.083333,0.0,0.666667,12.0
C15519,1184.971992,0.0,0.0,0.0,4743.715012,10.0,0,3000.0,2355.267462,268.140818,0.0,1.0,0.0,0.0,0.0,0.5,12.0
C13108,894.081947,1901.71,1853.11,48.6,206.61878,1.0,33,1500.0,947.130141,220.745296,0.0,1.0,0.666667,0.666667,0.416667,0.083333,12.0
C13208,7857.659056,1760.55,53.0,1707.55,7418.467899,9.0,142,15000.0,2114.977167,1942.656647,0.0,1.0,1.0,0.083333,1.0,0.333333,12.0
C17428,674.838072,56.42,56.42,0.0,419.348768,13.0,3,800.0,429.961027,386.817488,0.0,1.0,0.166667,0.166667,0.0,0.583333,12.0
C15452,28.413136,215.94,0.0,215.94,0.0,0.0,12,4000.0,331.529307,146.818553,0.777778,0.727273,0.5,0.0,0.5,0.0,12.0
C17611,18.627266,309.26,0.0,309.26,0.0,0.0,14,1500.0,272.654072,122.277171,0.714286,0.888889,0.888889,0.0,0.777778,0.0,9.0
C11228,214.610294,496.0,0.0,496.0,0.0,0.0,12,2500.0,739.051121,187.9353,0.083333,1.0,1.0,0.0,0.833333,0.0,12.0
C12226,10905.05381,431.93,133.5,298.43,47137.21176,123.0,21,19600.0,39048.59762,5394.173671,0.0,1.0,0.583333,0.25,0.5,1.0,12.0
C17429,3215.344017,1149.92,729.86,420.06,5157.157638,42.0,20,6500.0,2171.419976,953.90622,0.090909,1.0,1.0,0.416667,0.916667,0.75,12.0
C14313,5619.654569,2457.53,1352.63,1104.9,6088.185478,16.0,35,8000.0,1140.70277,1824.646248,0.0,1.0,1.0,0.571429,0.857143,0.571429,7.0
C12926,1647.990537,127.46,127.46,0.0,0.0,0.0,2,3500.0,414.257207,486.378735,0.0,1.0,0.083333,0.083333,0.0,0.0,12.0
C16546,4529.895962,0.0,0.0,0.0,21943.84942,12.0,0,13000.0,33486.31044,1797.797941,0.428571,0.727273,0.0,0.0,0.0,0.333333,12.0
C15214,289.537597,1216.7,1216.7,0.0,0.0,0.0,9,5000.0,788.58998,188.958312,0.0,0.909091,0.5,0.5,0.0,0.0,12.0
C13704,30.93853,232.89,0.0,232.89,0.0,0.0,10,16000.0,86.660547,90.167861,0.1,0.909091,0.416667,0.0,0.333333,0.0,12.0
C10544,15258.2259,529.3,529.3,0.0,4100.891579,23.0,10,19000.0,2051.14647,3905.740148,0.0,1.0,0.5,0.5,,1.0,8.0
C13430,864.760723,1894.5,1601.7,292.8,808.489505,3.0,24,4100.0,1295.954973,286.246906,0.083333,1.0,1.0,0.5,0.75,0.166667,12.0
C11313,2425.836071,3502.99,2968.85,534.14,0.0,0.0,74,7000.0,3871.983102,587.744916,0.0,1.0,1.0,0.833333,0.416667,0.0,12.0
C10113,1246.624558,423.7,177.64,246.06,412.399058,2.0,10,2000.0,577.050373,498.365419,0.0,1.0,0.666667,0.166667,0.5,0.083333,12.0
C12263,3677.471434,1.0,1.0,0.0,859.297788,2.0,1,7000.0,944.992262,947.691932,0.0,1.0,0.083333,0.083333,0.0,0.083333,12.0
C10315,9261.310686,0.0,0.0,0.0,8603.045938,10.0,0,11000.0,1933.413908,2576.552758,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C17883,1237.897608,403.38,403.38,0.0,1593.700723,11.0,4,1500.0,2291.077923,398.248053,0.0,1.0,0.333333,0.333333,0.0,0.25,12.0
C14918,4929.758948,4939.1,4939.1,0.0,2365.84349,7.0,309,6000.0,3952.187547,5234.368383,0.0,1.0,0.666667,0.666667,0.0,0.25,12.0
C14956,2772.790822,337.98,0.0,337.98,198.185224,7.0,45,3000.0,1043.396353,1046.955311,0.0,1.0,1.0,0.0,1.0,0.416667,12.0
C13804,2360.086196,0.0,0.0,0.0,921.067126,5.0,0,9000.0,617.359054,569.1152,0.0,1.0,0.0,0.0,0.0,0.333333,12.0
C12875,2791.652315,0.0,0.0,0.0,229.417213,3.0,0,3000.0,548.068694,1298.976568,0.0,1.0,0.0,0.0,0.0,0.272727,11.0
C18081,109.794839,259.28,167.0,92.28,0.0,0.0,13,2500.0,168.86298,161.738416,0.166667,1.0,1.0,0.083333,1.0,0.0,12.0
C17296,2.053676,74.0,0.0,74.0,0.0,0.0,2,6000.0,68.147484,29.485897,0.090909,0.181818,0.166667,0.0,0.083333,0.0,12.0
C17968,4.115287,60.0,0.0,60.0,0.0,0.0,4,2500.0,109.888829,166.384674,0.0,0.363636,0.333333,0.0,0.25,0.0,12.0
C10545,4497.213951,2001.19,210.43,1790.76,0.0,0.0,30,4500.0,3058.768463,5067.863223,0.0,1.0,1.0,0.083333,1.0,0.0,12.0
C11008,1216.893766,76.3,76.3,0.0,0.0,0.0,3,1200.0,533.085955,7781.671432,0.0,1.0,0.166667,0.166667,0.0,0.0,12.0
C17779,11.673388,76.0,76.0,0.0,0.0,0.0,1,4000.0,447.312571,84.678373,0.0,0.272727,0.083333,,0.0,0.0,12.0
C14817,4.417273,27.42,0.0,27.42,0.0,0.0,1,1800.0,228.417814,175.836378,1.0,0.181818,0.083333,0.0,0.083333,0.0,12.0
C18676,231.422388,822.93,822.93,0.0,0.0,0.0,12,1200.0,120.912757,122.220568,0.0,0.875,0.375,0.375,0.0,0.0,8.0
C15889,79.470417,601.84,0.0,601.84,0.0,0.0,7,7500.0,799.1846,133.319408,0.363636,0.727273,0.583333,0.0,0.5,0.0,12.0
C14792,2719.639153,715.81,715.81,0.0,0.0,0.0,7,10000.0,694.102974,724.758705,0.0,1.0,0.333333,0.333333,0.0,0.0,12.0
C13644,3012.642667,6999.56,6999.56,0.0,0.0,0.0,81,3500.0,5446.940305,573.86773,0.166667,1.0,1.0,1.0,0.0,0.0,12.0
C13172,2939.047848,749.0,299.0,450.0,7130.160309,50.0,8,5000.0,4161.642762,972.65285,0.0,1.0,0.583333,0.166667,0.416667,0.833333,12.0
C13423,1525.063274,150.0,150.0,0.0,264.96017,1.0,3,1800.0,733.240634,469.758727,0.0,1.0,0.083333,0.083333,0.0,0.083333,12.0
C13916,0.0,178.8,0.0,178.8,0.0,0.0,12,1900.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,12.0
C10923,128.375213,0.0,0.0,0.0,1897.551775,2.0,0,9500.0,0.0,,0.0,0.727273,0.0,0.0,0.0,0.083333,12.0
C16224,463.071288,0.0,0.0,0.0,1381.989484,7.0,0,1000.0,5445.35687,4496.934117,0.4,1.0,0.0,0.0,0.0,0.25,12.0
C12472,4587.892398,140.6,140.6,0.0,953.934018,3.0,2,5500.0,1151.202909,1489.130441,0.0,1.0,0.083333,0.083333,0.0,0.25,12.0
C17883,1237.897608,403.38,403.38,0.0,1593.700723,11.0,4,1500.0,2291.077923,398.248053,0.0,1.0,0.333333,0.333333,0.0,0.25,12.0
C11608,1052.127315,354.48,0.0,354.48,0.0,0.0,12,1000.0,571.417096,1618.201652,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C11384,162.905422,1600.0,0.0,1600.0,0.0,0.0,8,6000.0,2733.152899,156.243291,0.666667,0.727273,0.666667,0.0,0.666667,0.0,12.0
C13361,8341.513474,5410.31,2265.38,3144.93,0.0,0.0,111,11100.0,4058.304036,2575.6226,0.0,1.0,1.0,0.5,1.0,0.0,12.0
C14219,9440.796576,0.0,0.0,0.0,5831.378,13.0,0,13000.0,2031.387858,2432.132089,0.0,1.0,0.0,0.0,0.0,0.666667,12.0
C17325,9024.812044,0.0,0.0,0.0,2750.442399,2.0,0,9000.0,302.484224,61031.6186,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C12636,1581.742203,0.0,0.0,0.0,335.348071,2.0,0,1800.0,463.88804,448.969242,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C11024,1532.278572,2612.1,1375.5,1236.6,0.0,0.0,135,6500.0,1348.321843,433.618672,0.0,1.0,0.916667,0.916667,0.75,0.0,12.0
C13453,1467.458994,497.83,434.8,63.03,0.0,0.0,14,1500.0,726.488879,856.508162,0.0,0.909091,0.727273,0.545455,0.181818,0.0,11.0
C10213,2.67713,43.39,0.0,43.39,0.0,0.0,1,4000.0,130.107234,29.700051,0.090909,0.090909,0.083333,0.0,0.083333,0.0,12.0
C16642,1081.672472,0.0,0.0,0.0,18.573429,1.0,0,1500.0,1713.311527,541.172178,0.1,1.0,0.0,0.0,0.0,0.083333,12.0
C16462,43.656303,2122.98,1826.67,296.31,0.0,0.0,17,10500.0,2006.417008,131.553346,1.0,0.909091,0.833333,0.666667,0.166667,0.0,12.0
C15098,559.917793,4760.11,2907.18,1852.93,19.930337,1.0,85,4000.0,3632.719723,239.701062,0.181818,1.0,1.0,1.0,1.0,0.083333,12.0
C16828,1597.911395,0.0,0.0,0.0,162.919727,3.0,0,1800.0,548.420841,416.956325,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C14766,6313.362606,0.0,0.0,0.0,9687.179224,11.0,0,10000.0,6291.189848,1246.208875,0.090909,0.909091,0.0,0.0,0.0,0.636364,11.0
C15816,7.992356,196.66,0.0,196.66,0.0,0.0,2,7000.0,90.0711,29.862755,0.083333,1.0,0.166667,0.0,0.083333,0.0,12.0
C15001,176.837859,108.39,0.0,108.39,0.0,0.0,6,1500.0,56.561603,174.299229,0.0,1.0,0.416667,0.0,0.416667,0.0,12.0
C12168,41.936627,717.92,122.86,595.06,0.0,0.0,10,13000.0,628.811269,92.899006,0.4,0.545455,0.5,0.166667,0.416667,0.0,12.0
C14926,91.705554,1468.1,1468.1,0.0,0.0,0.0,27,3000.0,1502.962138,110.071016,0.5,1.0,0.833333,0.833333,0.0,0.0,12.0
C16662,3086.119532,1134.38,396.29,738.09,4323.275849,2.0,22,12000.0,1492.992521,829.092375,0.0,1.0,0.916667,0.083333,0.916667,0.166667,12.0
C11977,2282.814895,1522.72,1059.38,463.34,1905.919704,3.0,38,9500.0,4419.287987,613.846694,0.0,1.0,1.0,0.833333,1.0,0.25,12.0
C16113,765.109593,0.0,0.0,0.0,457.076354,3.0,0,1200.0,269.369459,271.528169,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C14240,194.818874,1902.47,1902.47,0.0,0.0,0.0,11,7000.0,1896.961677,147.541524,0.75,1.0,0.916667,0.916667,0.0,0.0,12.0
C18145,490.16004,3530.93,2416.31,1114.62,0.0,0.0,23,4000.0,2959.200535,219.112899,0.0,1.0,1.0,0.75,0.666667,0.0,12.0
C11346,15.173238,316.91,316.91,0.0,0.0,0.0,6,11000.0,348.334373,71.08943,1.0,0.666667,0.666667,0.666667,0.0,0.0,6.0
C11716,1915.245632,39.0,39.0,0.0,92.668977,1.0,1,1950.0,542.919146,814.880073,0.0,1.0,0.083333,0.083333,0.0,0.083333,12.0
C16679,2141.675003,0.0,0.0,0.0,2314.315073,4.0,0,2500.0,444.710357,455.578433,0.0,1.0,0.0,0.0,0.0,0.222222,9.0
C12420,1070.486185,818.64,0.0,818.64,0.0,0.0,24,1000.0,976.831849,1926.566967,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C11553,632.679411,1363.79,800.0,563.79,0.0,0.0,16,6000.0,2432.980638,219.177144,0.0,1.0,0.75,0.083333,0.666667,0.0,12.0
